Title,Artist,Year,Genre,Popularity,Formatted_Artist,Formatted_Title
Can Evimden,Siyasiyabend,2020,rock,42,siyasiyabend,can_evimden
Alma Llanera,Simon Diaz,2020,rock,41,simon_diaz,alma_llanera
Egyszeruen semmi sem egyszeru,Carson Coma,2020,rock,38,carson_coma,egyszeruen_semmi_sem_egyszeru
Ultimos Dias,Rawayana,2020,rock,44,rawayana,ultimos_dias
Alguien Diferente,Paula Mattheus,2020,rock,45,paula_mattheus,alguien_diferente
Anche senza di noi,Brunori Sas,2020,rock,41,brunori_sas,anche_senza_di_noi
En Privado,Babasonicos,2020,rock,40,babasonicos,en_privado
Dut,Dogan Duru,2020,rock,38,dogan_duru,dut
Dayanamam,Manus Baba,2020,rock,39,manus_baba,dayanamam
Maybe This Is Love,Chef'Special,2020,rock,37,chefspecial,maybe_this_is_love
Alla drommar ar uppfyllda,Hakan Hellstrom,2020,rock,39,hakan_hellstrom,alla_drommar_ar_uppfyllda
Volver a ser Romeo (feat. Galvan Real),Maki,2020,rock,43,maki,volver_a_ser_romeo_feat_galvan_real
Te iubesc,Fara Zahar,2020,rock,34,fara_zahar,te_iubesc
Piros az alma,Magna Cum Laude,2020,rock,40,magna_cum_laude,piros_az_alma
Nestoji mi,Visaci Zamek,2020,rock,31,visaci_zamek,nestoji_mi
Blinding Lights,The Weeknd,2020,pop,89,the_weeknd,blinding_lights
GIRL LIKE ME,Black Eyed Peas,2020,pop,74,black_eyed_peas,girl_like_me
Heat Waves,Glass Animals,2020,pop,86,glass_animals,heat_waves
Melodia,sanah,2020,pop,56,sanah,melodia
Save Your Tears,The Weeknd,2020,pop,86,the_weeknd,save_your_tears
Szampan,sanah,2020,pop,56,sanah,szampan
Ocean Drive,Duke Dumont,2020,pop,75,duke_dumont,ocean_drive
Teeth,5 Seconds of Summer,2020,pop,81,5_seconds_of_summer,teeth
Shut up My Moms Calling,Hotel Ugly,2020,pop,86,hotel_ugly,shut_up_my_moms_calling
Without Me,Halsey,2020,pop,83,halsey,without_me
forwards beckon rebound,Adrianne Lenker,2020,pop,79,adrianne_lenker,forwards_beckon_rebound
The Cut That Always Bleeds,Conan Gray,2020,pop,86,conan_gray,the_cut_that_always_bleeds
Heather,Conan Gray,2020,pop,85,conan_gray,heather
No Time To Die,Billie Eilish,2020,pop,77,billie_eilish,no_time_to_die
Levitating (feat. DaBaby),Dua Lipa,2020,pop,81,dua_lipa,levitating_feat_dababy
Love Again,Dua Lipa,2020,pop,75,dua_lipa,love_again
Kings & Queens,Ava Max,2020,pop,79,ava_max,kings_queens
Don't Start Now,Dua Lipa,2020,pop,82,dua_lipa,dont_start_now
VIXIARSKI BALET,Kimik,2020,pop,52,kimik,vixiarski_balet
Siebie zapytasz,sanah,2020,pop,52,sanah,siebie_zapytasz
After Hours,The Weeknd,2020,pop,82,the_weeknd,after_hours
Sweet but Psycho,Ava Max,2020,pop,81,ava_max,sweet_but_psycho
The Thrill,Wiz Khalifa,2020,pop,80,wiz_khalifa,the_thrill
anything,Adrianne Lenker,2020,pop,81,adrianne_lenker,anything
Physical,Dua Lipa,2020,pop,76,dua_lipa,physical
Heartless,The Weeknd,2020,pop,79,the_weeknd,heartless
cardigan,Taylor Swift,2020,pop,84,taylor_swift,cardigan
Head & Heart (feat. MNEK),Joel Corry,2020,pop,77,joel_corry,head_heart_feat_mnek
Romantic Lover,Eyedress,2020,pop,77,eyedress,romantic_lover
Krolowa dram,sanah,2020,pop,51,sanah,krolowa_dram
Lose You To Love Me,Selena Gomez,2020,pop,80,selena_gomez,lose_you_to_love_me
"not a lot, just forever",Adrianne Lenker,2020,pop,80,adrianne_lenker,not_a_lot_just_forever
party 4 u,Charli xcx,2020,pop,80,charli_xcx,party_4_u
People You Know,Selena Gomez,2020,pop,76,selena_gomez,people_you_know
Hate Me,Ellie Goulding,2020,pop,76,ellie_goulding,hate_me
The Business,Tiesto,2020,pop,74,tiesto,the_business
Oto cala ja,sanah,2020,pop,50,sanah,oto_cala_ja
Honeypie,JAWNY,2020,pop,77,jawny,honeypie
Czastka,sanah,2020,pop,50,sanah,czastka
Lovefool,twocolors,2020,pop,69,twocolors,lovefool
Lemonade (feat. NAV),Internet Money,2020,pop,76,internet_money,lemonade_feat_nav
Bez konca,Artur Rojek,2020,pop,49,artur_rojek,bez_konca
Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,2020,pop,81,the_weeknd,save_your_tears_remix_with_ariana_grande_bonus_track
Higher Love,Kygo,2020,pop,77,kygo,higher_love
Boss Bitch,Doja Cat,2020,pop,76,doja_cat,boss_bitch
Chce tu zostac,Farba,2020,pop,50,farba,chce_tu_zostac
august,Taylor Swift,2020,pop,84,taylor_swift,august
Lubie byc z nia,BARANOVSKI,2020,pop,49,baranovski,lubie_byc_z_nia
half return,Adrianne Lenker,2020,pop,75,adrianne_lenker,half_return
telepatia,Kali Uchis,2020,pop,83,kali_uchis,telepatia
Fire On Fire,Sam Smith,2020,pop,77,sam_smith,fire_on_fire
Break My Heart,Dua Lipa,2020,pop,77,dua_lipa,break_my_heart
positions,Ariana Grande,2020,pop,79,ariana_grande,positions
God's Menu,Stray Kids,2020,pop,75,stray_kids,gods_menu
Pain 1993 (with Playboi Carti),Drake,2020,pop,74,drake,pain_1993_with_playboi_carti
In Your Eyes,The Weeknd,2020,pop,76,the_weeknd,in_your_eyes
Lights,Ellie Goulding,2020,pop,65,ellie_goulding,lights
Figure You Out,VOILA,2020,pop,75,voila,figure_you_out
that way,Tate McRae,2020,pop,77,tate_mcrae,that_way
Arcade,Duncan Laurence,2020,pop,75,duncan_laurence,arcade
Pretty Boy,The Neighbourhood,2020,pop,77,the_neighbourhood,pretty_boy
"Swit (feat. Daria Zawialow, Krol & Igo)",Meskie Granie Orkiestra,2020,pop,47,meskie_granie_orkiestra,swit_feat_daria_zawialow_krol_igo
Wildfires,SAULT,2020,pop,74,sault,wildfires
My Head & My Heart,Ava Max,2020,pop,72,ava_max,my_head_my_heart
Valhalla Calling,Miracle Of Sound,2020,pop,69,miracle_of_sound,valhalla_calling
Paradise (feat. Dermot Kennedy),MEDUZA,2020,pop,68,meduza,paradise_feat_dermot_kennedy
Midnight Sky,Miley Cyrus,2020,pop,71,miley_cyrus,midnight_sky
No sory,sanah,2020,pop,47,sanah,no_sory
How You Like That,BLACKPINK,2020,pop,73,blackpink,how_you_like_that
Prisoner (feat. Dua Lipa),Miley Cyrus,2020,pop,72,miley_cyrus,prisoner_feat_dua_lipa
Rat,Penelope Scott,2020,pop,71,penelope_scott,rat
Rise Up (feat. Vamero),VINAI,2020,pop,63,vinai,rise_up_feat_vamero
Dynamite,BTS,2020,pop,79,bts,dynamite
ROCKSTAR (feat. Roddy Ricch),DaBaby,2020,pop,75,dababy,rockstar_feat_roddy_ricch
Levitating,Dua Lipa,2020,pop,77,dua_lipa,levitating
What's Love Got to Do with It,Kygo,2020,pop,68,kygo,whats_love_got_to_do_with_it
Take You Dancing,Jason Derulo,2020,pop,71,jason_derulo,take_you_dancing
Dancing With A Stranger (with Normani),Sam Smith,2020,pop,76,sam_smith,dancing_with_a_stranger_with_normani
Angels Like You,Miley Cyrus,2020,pop,81,miley_cyrus,angels_like_you
You're All I Want,Cigarettes After Sex,2020,pop,73,cigarettes_after_sex,youre_all_i_want
Salt,Ava Max,2020,pop,67,ava_max,salt
Maniac,Conan Gray,2020,pop,76,conan_gray,maniac
Remember That Night?,Sara Kays,2020,pop,73,sara_kays,remember_that_night
Therefore I Am,Billie Eilish,2020,pop,71,billie_eilish,therefore_i_am
Good Days,SZA,2020,pop,76,sza,good_days
Rain On Me (with Ariana Grande),Lady Gaga,2020,pop,73,lady_gaga,rain_on_me_with_ariana_grande
Shinunoga E-Wa,Fujii Kaze,2020,pop,77,fujii_kaze,shinunoga_ewa
Don't Say Goodbye (feat. Tove Lo),Alok,2020,pop,65,alok,dont_say_goodbye_feat_tove_lo
Chicago Freestyle (feat. Giveon),Drake,2020,pop,78,drake,chicago_freestyle_feat_giveon
Him & I,G-Eazy,2020,pop,66,geazy,him_i
Stuck with U (with Justin Bieber),Ariana Grande,2020,pop,80,ariana_grande,stuck_with_u_with_justin_bieber
So Am I,Ava Max,2020,pop,70,ava_max,so_am_i
Freak,Doja Cat,2020,pop,74,doja_cat,freak
I Know The End,Phoebe Bridgers,2020,pop,76,phoebe_bridgers,i_know_the_end
Michelle,Sir Chloe,2020,pop,70,sir_chloe,michelle
hot girl bummer,blackbear,2020,pop,74,blackbear,hot_girl_bummer
motive (with Doja Cat),Ariana Grande,2020,pop,73,ariana_grande,motive_with_doja_cat
WHATS POPPIN,Jack Harlow,2020,pop,73,jack_harlow,whats_poppin
Pretty Savage,BLACKPINK,2020,pop,70,blackpink,pretty_savage
Laugh Now Cry Later (feat. Lil Durk),Drake,2020,pop,76,drake,laugh_now_cry_later_feat_lil_durk
Hawai,Maluma,2020,pop,82,maluma,hawai
Still With You,Jung Kook,2020,pop,78,jung_kook,still_with_you
Que Calor,Major Lazer,2020,pop,66,major_lazer,que_calor
this is me trying,Taylor Swift,2020,pop,75,taylor_swift,this_is_me_trying
Broke In A Minute,Tory Lanez,2020,pop,74,tory_lanez,broke_in_a_minute
Freak (feat. REI AMI),Sub Urban,2020,pop,69,sub_urban,freak_feat_rei_ami
Meet Me At Our Spot,THE ANXIETY,2020,pop,74,the_anxiety,meet_me_at_our_spot
If You Love Her,Forest Blakk,2020,pop,75,forest_blakk,if_you_love_her
Not You Too (feat. Chris Brown),Drake,2020,pop,78,drake,not_you_too_feat_chris_brown
34+35,Ariana Grande,2020,pop,76,ariana_grande,3435
Toosie Slide,Drake,2020,pop,70,drake,toosie_slide
Back Door,Stray Kids,2020,pop,69,stray_kids,back_door
Animal,Sir Chloe,2020,pop,68,sir_chloe,animal
IDK You Yet,Alexander 23,2020,pop,71,alexander_23,idk_you_yet
Who's Laughing Now,Ava Max,2020,pop,64,ava_max,whos_laughing_now
TKN (feat. Travis Scott),ROSALIA,2020,pop,68,rosalia,tkn_feat_travis_scott
Control,Zoe Wees,2020,pop,71,zoe_wees,control
my future,Billie Eilish,2020,pop,69,billie_eilish,my_future
4AEM,Grimes,2020,pop,64,grimes,4aem
Harleys In Hawaii,Katy Perry,2020,pop,72,katy_perry,harleys_in_hawaii
Ashes,Stellar,2020,pop,71,stellar,ashes
come,Adrianne Lenker,2020,pop,70,adrianne_lenker,come
Secrets,Regard,2020,pop,66,regard,secrets
Killshot,Magdalena Bay,2020,pop,69,magdalena_bay,killshot
Hong Lian Hua ,LiSA,2020,pop,73,lisa,hong_lian_hua_
Toosie Slide,Drake,2020,pop,68,drake,toosie_slide
Given-Taken,ENHYPEN,2020,pop,70,enhypen,giventaken
You're Somebody Else,flora cash,2020,pop,68,flora_cash,youre_somebody_else
Still Trappin',Lil Durk,2020,pop,68,lil_durk,still_trappin
illicit affairs,Taylor Swift,2020,pop,75,taylor_swift,illicit_affairs
ingydar,Adrianne Lenker,2020,pop,68,adrianne_lenker,ingydar
Rain On Me (with Ariana Grande),Lady Gaga,2020,pop,71,lady_gaga,rain_on_me_with_ariana_grande
Time Flies,Drake,2020,pop,74,drake,time_flies
Savage Love (Laxed - Siren Beat),Jawsh 685,2020,pop,71,jawsh_685,savage_love_laxed_siren_beat
Are You All Good?,breathe.,2020,pop,61,breathe,are_you_all_good
Kamin (feat. JONY),EMIN,2020,pop,72,emin,kamin_feat_jony
Love Not War (The Tampa Beat),Jason Derulo,2020,pop,65,jason_derulo,love_not_war_the_tampa_beat
ON,BTS,2020,pop,71,bts,on
mirrorball,Taylor Swift,2020,pop,74,taylor_swift,mirrorball
utsuseewa,Ado,2020,pop,65,ado,utsuseewa
Faith,The Weeknd,2020,pop,67,the_weeknd,faith
All We Got (feat. KIDDO),Robin Schulz,2020,pop,59,robin_schulz,all_we_got_feat_kiddo
Levitating (feat. DaBaby),Dua Lipa,2020,pop,68,dua_lipa,levitating_feat_dababy
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,2020,pop,59,ofenbach,head_shoulders_knees_toes_feat_norma_jean_martine
All I Want,Olivia Rodrigo,2020,pop,73,olivia_rodrigo,all_i_want
The Cut That Always Bleeds,Conan Gray,2020,pop,65,conan_gray,the_cut_that_always_bleeds
Black Swan,BTS,2020,pop,70,bts,black_swan
Fever,Dua Lipa,2020,pop,66,dua_lipa,fever
Cloud 9,Beach Bunny,2020,pop,74,beach_bunny,cloud_9
Life Goes On,BTS,2020,pop,75,bts,life_goes_on
Afterglow,Ed Sheeran,2020,pop,68,ed_sheeran,afterglow
Tick Tock (feat. 24kGoldn),Clean Bandit,2020,pop,66,clean_bandit,tick_tock_feat_24kgoldn
Fly Away,Tones And I,2020,pop,65,tones_and_i,fly_away
WANNABE,ITZY,2020,pop,68,itzy,wannabe
In Your Eyes (feat. Alida),Robin Schulz,2020,pop,59,robin_schulz,in_your_eyes_feat_alida
pov,Ariana Grande,2020,pop,74,ariana_grande,pov
Wish You Were Sober,Conan Gray,2020,pop,71,conan_gray,wish_you_were_sober
What A Man Gotta Do,Jonas Brothers,2020,pop,70,jonas_brothers,what_a_man_gotta_do
Be Kind (with Halsey),Marshmello,2020,pop,72,marshmello,be_kind_with_halsey
Tyler Herro,Jack Harlow,2020,pop,69,jack_harlow,tyler_herro
seasons,wave to earth,2020,pop,81,wave_to_earth,seasons
9,Dean Blunt,2020,pop,66,dean_blunt,9
POPSTAR (feat. Drake),DJ Khaled,2020,pop,67,dj_khaled,popstar_feat_drake
i'm so tired...,Lauv,2020,pop,71,lauv,im_so_tired
Mad World,Timmy Trumpet,2020,pop,66,timmy_trumpet,mad_world
the 1,Taylor Swift,2020,pop,74,taylor_swift,the_1
Kholodok,Mevl,2020,pop,51,mevl,kholodok
Gimme Love,Joji,2020,pop,70,joji,gimme_love
Ghostkeeper,Klangkarussell,2020,pop,63,klangkarussell,ghostkeeper
Echo,Olivia Dean,2020,pop,67,olivia_dean,echo
Mmmh,KAI,2020,pop,68,kai,mmmh
Blastoff (feat. Juice WRLD),Internet Money,2020,pop,68,internet_money,blastoff_feat_juice_wrld
Intentions (feat. Quavo),Justin Bieber,2020,pop,75,justin_bieber,intentions_feat_quavo
Love Me Anyway,Chappell Roan,2020,pop,71,chappell_roan,love_me_anyway
I CAN'T STOP ME,TWICE,2020,pop,70,twice,i_cant_stop_me
Filter,BTS,2020,pop,68,bts,filter
Moon Song,Phoebe Bridgers,2020,pop,70,phoebe_bridgers,moon_song
my ex's best friend (with blackbear),mgk,2020,pop,73,mgk,my_exs_best_friend_with_blackbear
invisible string,Taylor Swift,2020,pop,73,taylor_swift,invisible_string
Without Me,Halsey,2020,pop,67,halsey,without_me
Who,Lauv,2020,pop,68,lauv,who
How Do You Sleep?,Sam Smith,2020,pop,67,sam_smith,how_do_you_sleep
Put A Little Love On Me,Niall Horan,2020,pop,66,niall_horan,put_a_little_love_on_me
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2020,pop,70,lil_durk,3_headed_goat_feat_lil_baby_polo_g
Sanctuary,Joji,2020,pop,75,joji,sanctuary
You should be sad,Halsey,2020,pop,69,halsey,you_should_be_sad
Vino i sigarety,aliona shvets.,2020,pop,55,aliona_shvets,vino_i_sigarety
Monsters (feat. blackbear),All Time Low,2020,pop,69,all_time_low,monsters_feat_blackbear
Del Mar,Ozuna,2020,pop,67,ozuna,del_mar
GREECE (feat. Drake),DJ Khaled,2020,pop,68,dj_khaled,greece_feat_drake
Love me or Leave me,DAY6,2020,pop,63,day6,love_me_or_leave_me
Na tviche,neksiusha,2020,pop,55,neksiusha,na_tviche
Carita de Inocente,Prince Royce,2020,pop,62,prince_royce,carita_de_inocente
Steeeam,Shelly,2020,pop,72,shelly,steeeam
Think About Things,Dadi Freyr,2020,pop,61,dadi_freyr,think_about_things
Maine,Noah Kahan,2020,pop,77,noah_kahan,maine
LION,(G)I-DLE,2020,pop,61,gidle,lion
Belym,NEMIGA,2020,pop,53,nemiga,belym
Fever,Dua Lipa,2020,pop,61,dua_lipa,fever
Seesaw,Ummet Ozcan,2020,pop,60,ummet_ozcan,seesaw
Seesaw,Ummet Ozcan,2020,pop,60,ummet_ozcan,seesaw
Black And White,Niall Horan,2020,pop,65,niall_horan,black_and_white
Mishka (feat. KATERINA),Poshlaya Molly,2020,pop,53,poshlaya_molly,mishka_feat_katerina
Why,Dominic Fike,2020,pop,69,dominic_fike,why
Thinking 'Bout Love,Wild Rivers,2020,pop,72,wild_rivers,thinking_bout_love
Nice To Meet Ya,Niall Horan,2020,pop,62,niall_horan,nice_to_meet_ya
Black Swan,BTS,2020,pop,62,bts,black_swan
Kleopatri,Poshlaya Molly,2020,pop,53,poshlaya_molly,kleopatri
pervoe svidanie,aliona shvets.,2020,pop,54,aliona_shvets,pervoe_svidanie
You Broke Me First,Conor Maynard,2020,pop,65,conor_maynard,you_broke_me_first
MAGO,GFRIEND,2020,pop,67,gfriend,mago
Iunost',Dabro,2020,pop,57,dabro,iunost
Bespechnyi rytsar' t'my,Poshlaya Molly,2020,pop,53,poshlaya_molly,bespechnyi_rytsar_tmy
Papina liubovnitsa,Monetochka,2020,pop,53,monetochka,papina_liubovnitsa
Laisse-moi t'aimer,Laurie Darmon,2020,pop,59,laurie_darmon,laissemoi_taimer
Not Shy,ITZY,2020,pop,64,itzy,not_shy
Pyiala,AIGEL,2020,pop,54,aigel,pyiala
Fenibut,neksiusha,2020,pop,54,neksiusha,fenibut
Demony,Tri dnia dozhdia,2020,pop,53,tri_dnia_dozhdia,demony
Despeinada,Ozuna,2020,pop,76,ozuna,despeinada
Ya Habibi,Mohamed Ramadan,2020,pop,61,mohamed_ramadan,ya_habibi
Dniami-nochami,pyrokinesis,2020,pop,52,pyrokinesis,dniaminochami
Mal'chik na deviatke,DEAD BLONDE,2020,pop,51,dead_blonde,malchik_na_deviatke
Vtiurilas',Dora,2020,pop,52,dora,vtiurilas
Afterthought,Joji,2020,pop,69,joji,afterthought
go,Cat Burns,2020,pop,63,cat_burns,go
Glue Myself Shut,Noah Kahan,2020,pop,71,noah_kahan,glue_myself_shut
Lollipop,Eldzhey,2020,pop,49,eldzhey,lollipop
Ironiia,lampabikt,2020,pop,51,lampabikt,ironiia
Kokoro,FRENDZONA,2020,pop,52,frendzona,kokoro
Higher,Tems,2020,pop,73,tems,higher
ia tseluiu devochek,ooes,2020,pop,49,ooes,ia_tseluiu_devochek
Ty razbila papinu mashinu,Poshlaya Molly,2020,pop,51,poshlaya_molly,ty_razbila_papinu_mashinu
Hit Different,SZA,2020,pop,69,sza,hit_different
Se Te Nota (with Guaynaa),Lele Pons,2020,pop,68,lele_pons,se_te_nota_with_guaynaa
Free Mind,Tems,2020,pop,74,tems,free_mind
Essence (feat. Tems),Wizkid,2020,pop,72,wizkid,essence_feat_tems
Esli tebe budet grustno,Rauf & Faik,2020,pop,56,rauf_faik,esli_tebe_budet_grustno
Sempe,L.A.X,2020,pop,65,lax,sempe
Menia ne budet,ANIKV,2020,pop,50,anikv,menia_ne_budet
Hecha Pa' Mi,Boza,2020,pop,72,boza,hecha_pa_mi
My Oasis (feat. Burna Boy),Sam Smith,2020,pop,61,sam_smith,my_oasis_feat_burna_boy
Krash,Klava Koka,2020,pop,54,klava_koka,krash
Toxic,Kehlani,2020,pop,68,kehlani,toxic
Panorama,IZ*ONE,2020,pop,65,izone,panorama
Eto proidiot,Pornofilmy,2020,pop,47,pornofilmy,eto_proidiot
Chosen (feat. Ty Dolla $ign),Blxst,2020,pop,70,blxst,chosen_feat_ty_dolla_ign
X.O,The Limba,2020,pop,52,the_limba,xo
Devochka tantsui,Artik & Asti,2020,pop,53,artik_asti,devochka_tantsui
N'y pense plus,Tayc,2020,pop,68,tayc,ny_pense_plus
Pobolelo i proshlo,HENSY,2020,pop,50,hensy,pobolelo_i_proshlo
Abyss,Jin,2020,pop,64,jin,abyss
"Ia, TY i MORE",GAYAZOV$ BROTHER$,2020,pop,49,gayazov_brother,ia_ty_i_more
pirozhok,ooes,2020,pop,47,ooes,pirozhok
bonfire,wave to earth,2020,pop,68,wave_to_earth,bonfire
Femme Like U - J,Emma Peters,2020,pop,56,emma_peters,femme_like_u_j
"Me, Myself & I",G-Eazy,2020,pop,52,geazy,me_myself_i
Perezhivu,Monetochka,2020,pop,48,monetochka,perezhivu
Days Like This,Dermot Kennedy,2020,pop,62,dermot_kennedy,days_like_this
Siiai,Ramil',2020,pop,52,ramil,siiai
MAL'ChIK,FOGEL',2020,pop,48,fogel,malchik
Tutu,Camilo,2020,pop,68,camilo,tutu
Come Around Me,Justin Bieber,2020,pop,66,justin_bieber,come_around_me
Margarita (con Marracash),Elodie,2020,pop,62,elodie,margarita_con_marracash
Sara perche ti amo,DJ Matrix,2020,pop,59,dj_matrix,sara_perche_ti_amo
Minefields,Faouzia,2020,pop,62,faouzia,minefields
Infinity (feat. Omah Lay),Olamide,2020,pop,67,olamide,infinity_feat_omah_lay
"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,2020,pop,66,bizarrap,nathy_peluso_bzrp_music_sessions_vol_36
POPOPOP,Gambi,2020,pop,62,gambi,popopop
Relacion - Remix,Sech,2020,pop,67,sech,relacion_remix
Jolie nana,Aya Nakamura,2020,pop,62,aya_nakamura,jolie_nana
A esli eto liubov'?,HammAli & Navai,2020,pop,54,hammali_navai,a_esli_eto_liubov
sijag,Gaho,2020,pop,64,gaho,sijag
Samyi luchshii emo pank,Poshlaya Molly,2020,pop,47,poshlaya_molly,samyi_luchshii_emo_pank
Uuu,LSP,2020,pop,46,lsp,uuu
Mean It,Lauv,2020,pop,76,lauv,mean_it
Poslednii potselui,Artik & Asti,2020,pop,49,artik_asti,poslednii_potselui
Rolls Royce,Geegun,2020,pop,50,geegun,rolls_royce
eight(Prod.&Feat. SUGA of BTS),IU,2020,pop,67,iu,eightprodfeat_suga_of_bts
Drama,MATRANG,2020,pop,44,matrang,drama
PORFA,Feid,2020,pop,73,feid,porfa
Feelings,Lauv,2020,pop,67,lauv,feelings
Chalouper,Gael Faye,2020,pop,59,gael_faye,chalouper
Molniia,Dima Bilan,2020,pop,51,dima_bilan,molniia
5000,Irina Kairatovna,2020,pop,51,irina_kairatovna,5000
Ulybka,PIZZA,2020,pop,47,pizza,ulybka
Na svoiom vaibe (feat. Guf),Jah Khalib,2020,pop,49,jah_khalib,na_svoiom_vaibe_feat_guf
Lemon,Kenshi Yonezu,2020,pop,70,kenshi_yonezu,lemon
Body on Fire,Dillistone,2020,pop,51,dillistone,body_on_fire
El Mismo Aire - con Pablo Alboran,Camilo,2020,pop,74,camilo,el_mismo_aire_con_pablo_alboran
Heartless (feat. Morgan Wallen),Diplo,2020,pop,78,diplo,heartless_feat_morgan_wallen
Mir soshiol s uma,JONY,2020,pop,52,jony,mir_soshiol_s_uma
Plachu na tekhno,CREAM SODA,2020,pop,46,cream_soda,plachu_na_tekhno
Carita de Inocente (feat. Myke Towers) - Remix,Prince Royce,2020,pop,63,prince_royce,carita_de_inocente_feat_myke_towers_remix
Dile a El,Rauw Alejandro,2020,pop,76,rauw_alejandro,dile_a_el
Already Best Friends (feat. Chris Brown),Jack Harlow,2020,pop,65,jack_harlow,already_best_friends_feat_chris_brown
Ty besposhchadna,JONY,2020,pop,51,jony,ty_besposhchadna
Vatsap,VESNA305,2020,pop,47,vesna305,vatsap
slizyvai,ooes,2020,pop,44,ooes,slizyvai
skeiter,aliona shvets.,2020,pop,46,aliona_shvets,skeiter
Vatsap,VESNA305,2020,pop,47,vesna305,vatsap
slizyvai,ooes,2020,pop,44,ooes,slizyvai
skeiter,aliona shvets.,2020,pop,46,aliona_shvets,skeiter
Melegim,Soolking,2020,pop,65,soolking,melegim
Chuvstva-propaganda,DEAD BLONDE,2020,pop,46,dead_blonde,chuvstvapropaganda
moloko,aliona shvets.,2020,pop,46,aliona_shvets,moloko
Chiornyi meren,NAVAI,2020,pop,50,navai,chiornyi_meren
Gudki,MOT,2020,pop,49,mot,gudki
Somebody,Dagny,2020,pop,57,dagny,somebody
Oye,TINI,2020,pop,64,tini,oye
Meteliki,Anna Trincher,2020,pop,42,anna_trincher,meteliki
kompleksy,aliona shvets.,2020,pop,46,aliona_shvets,kompleksy
Tisha,Fiolet,2020,pop,43,fiolet,tisha
nebolei,Basta,2020,pop,47,basta,nebolei
Her,Anne-Marie,2020,pop,57,annemarie,her
Tattoo - Remix with Camilo,Rauw Alejandro,2020,pop,73,rauw_alejandro,tattoo_remix_with_camilo
Triflin Hoes,Lil Durk,2020,pop,64,lil_durk,triflin_hoes
A Partir De Hoy,David Bisbal,2020,pop,70,david_bisbal,a_partir_de_hoy
Pilote (feat. Hamza),PLK,2020,pop,63,plk,pilote_feat_hamza
Iagoda malinka,Khabib,2020,pop,52,khabib,iagoda_malinka
Snezhinka,Papin Olimpos,2020,pop,45,papin_olimpos,snezhinka
Kroshka,Monetochka,2020,pop,44,monetochka,kroshka
"Sama p'iu, sama nalivaiu",gurt VIP,2020,pop,41,gurt_vip,sama_piu_sama_nalivaiu
Viceversa,Francesco Gabbani,2020,pop,64,francesco_gabbani,viceversa
Frantsuzskii potselui,Misha Marvin,2020,pop,51,misha_marvin,frantsuzskii_potselui
Haru wo Tsugeru,yama,2020,pop,60,yama,haru_wo_tsugeru
Serdtse,passmurny,2020,pop,45,passmurny,serdtse
Ne Kiriai,MUKKA,2020,pop,45,mukka,ne_kiriai
memy,aliona shvets.,2020,pop,45,aliona_shvets,memy
padik,kis-kis,2020,pop,44,kiskis,padik
banochka s okurkami,KOSMONAVTOV NET,2020,pop,45,kosmonavtov_net,banochka_s_okurkami
KPSP,Gruppa Skryptonite,2020,pop,43,gruppa_skryptonite,kpsp
Kidult,SEVENTEEN,2020,pop,65,seventeen,kidult
"always, i'll care",Jeremy Zucker,2020,pop,65,jeremy_zucker,always_ill_care
Na obratnoi storone zemli,Dora,2020,pop,46,dora,na_obratnoi_storone_zemli
Trouble,melvitto,2020,pop,64,melvitto,trouble
Zavisimost',pyrokinesis,2020,pop,44,pyrokinesis,zavisimost
El Fin del Mundo,La La Love You,2020,pop,71,la_la_love_you,el_fin_del_mundo
Devochka s kartinki,Egor Kreed,2020,pop,47,egor_kreed,devochka_s_kartinki
Strip klab,Poshlaya Molly,2020,pop,44,poshlaya_molly,strip_klab
Val's,Ramil',2020,pop,44,ramil,vals
Veselaia pesnia,Egor Kreed,2020,pop,44,egor_kreed,veselaia_pesnia
